"","date","QC_pm2.5","QC_temp","wd","ws"
"2498",2018-11-09 03:00:00,2.6,42.7,71,16
"2499",2018-11-09 04:00:00,0.7,42.6,72,18
"2500",2018-11-09 05:00:00,2.6,42.5,72,20
"2501",2018-11-09 06:00:00,3.7,42.5,72,19
"2502",2018-11-09 07:00:00,5.8,44.3,68,6
"2503",2018-11-09 08:00:00,0.7,46.9,31,8
"2504",2018-11-09 09:00:00,3.5,47.7,18,7
"2505",2018-11-09 10:00:00,-1.1,48.6,84,8
"2506",2018-11-09 11:00:00,1.2,50.1,78,9
"2507",2018-11-09 12:00:00,2.6,50.9,74,8
"2508",2018-11-09 13:00:00,3.6,51.4,71,7
"2509",2018-11-09 14:00:00,4.1,51.6,8,5
"2510",2018-11-09 15:00:00,-2.3,50.5,68,6
"2511",2018-11-09 16:00:00,2.5,49.6,52,6
"2512",2018-11-09 17:00:00,1.1,49.6,54,8
"2513",2018-11-09 18:00:00,2.1,49.6,4,7
"2514",2018-11-09 19:00:00,2.1,50,0,5
"2515",2018-11-09 20:00:00,-0.4,50.4,4,9
"2516",2018-11-09 21:00:00,-6.5,51.2,49,7
"2517",2018-11-09 22:00:00,-2.9,51.9,355,4
"2518",2018-11-09 23:00:00,0.3,50.5,39,8
"2519",2018-11-10 00:00:00,-3.7,50.1,20,6
"2520",2018-11-10 01:00:00,-7.4,48.9,23,7
"2521",2018-11-10 02:00:00,0.3,48.4,12,5
"2522",2018-11-10 03:00:00,0.2,47.7,14,3
"2523",2018-11-10 04:00:00,1.1,45.9,43,2
"2524",2018-11-10 05:00:00,0.6,46.3,NA,NA
"2525",2018-11-10 06:00:00,0,46,NA,NA
"2526",2018-11-10 07:00:00,0,45.9,NA,NA
"2527",2018-11-10 08:00:00,0.3,46.1,NA,NA
"2528",2018-11-10 09:00:00,0.8,44.9,0,NA
"2529",2018-11-10 10:00:00,3.2,45.7,352,12
"2530",2018-11-10 11:00:00,3.1,45.2,333,14
"2531",2018-11-10 12:00:00,1.5,44.2,288,16
"2532",2018-11-10 13:00:00,1.8,44,1,13
"2533",2018-11-10 14:00:00,2.8,43.7,339,12
"2534",2018-11-10 15:00:00,7.1,42.4,295,14
"2535",2018-11-10 16:00:00,4.8,40.8,323,18
"2536",2018-11-10 17:00:00,1.2,39.9,333,16
"2537",2018-11-10 18:00:00,3.3,39.3,330,6
"2538",2018-11-10 19:00:00,3.1,38.7,329,5
"2539",2018-11-10 20:00:00,0.7,38.3,324,5
"2540",2018-11-10 21:00:00,1.3,38.1,307,6
"2541",2018-11-10 22:00:00,2.7,37.1,279,8
"2542",2018-11-10 23:00:00,4.7,36.9,293,7
"2543",2018-11-11 00:00:00,1.2,37.2,288,6
"2544",2018-11-11 01:00:00,2.8,36.9,308,6
"2545",2018-11-11 02:00:00,3.2,36.8,311,7
"2546",2018-11-11 03:00:00,1.4,36.4,307,8
"2547",2018-11-11 04:00:00,8.1,35.2,351,10
"2548",2018-11-11 05:00:00,4.4,35.4,359,NA
"2549",2018-11-11 06:00:00,3.8,35.8,327,10
"2550",2018-11-11 07:00:00,2.8,36.9,317,7
"2551",2018-11-11 08:00:00,3.1,38,358,10
"2552",2018-11-11 09:00:00,4.7,39,355,6
"2553",2018-11-11 10:00:00,1.6,41.1,341,11
"2554",2018-11-11 11:00:00,0.4,42.8,24,11
"2555",2018-11-11 12:00:00,-0.4,43.8,52,11
"2556",2018-11-11 13:00:00,0.9,45,58,10
"2557",2018-11-11 14:00:00,1.5,46.1,42,6
"2558",2018-11-11 15:00:00,1.5,46.2,48,5
"2559",2018-11-11 16:00:00,1.8,45.3,64,7
"2560",2018-11-11 17:00:00,1.8,44.4,62,6
"2561",2018-11-11 18:00:00,1.9,43.9,64,6
"2562",2018-11-11 19:00:00,1.7,43.4,67,9
"2563",2018-11-11 20:00:00,2.8,42.5,71,14
"2564",2018-11-11 21:00:00,3.6,41.7,67,11
"2565",2018-11-11 22:00:00,6.3,40.5,43,7
"2566",2018-11-11 23:00:00,7.1,38.4,359,NA
"2567",2018-11-12 00:00:00,10.1,38.2,NA,NA
"2568",2018-11-12 01:00:00,7.8,38.2,NA,NA
"2569",2018-11-12 02:00:00,8,38,170,6
"2570",2018-11-12 03:00:00,8.1,36.4,186,2
"2571",2018-11-12 04:00:00,9.4,37.8,120,3
"2572",2018-11-12 05:00:00,5.8,38.1,117,4
"2573",2018-11-12 06:00:00,4.5,36.8,177,4
"2574",2018-11-12 07:00:00,9.9,39.6,15,1
"2575",2018-11-12 08:00:00,13.4,42.9,66,8
"2576",2018-11-12 09:00:00,17.1,45,73,10
"2577",2018-11-12 10:00:00,18.4,46.9,NA,NA
"2578",2018-11-12 11:00:00,12.2,47.7,96,4
"2579",2018-11-12 12:00:00,10.1,47.4,110,4
"2580",2018-11-12 13:00:00,4.1,47.9,115,3
"2581",2018-11-12 14:00:00,5.8,47.7,120,3
"2582",2018-11-12 15:00:00,6.7,47.4,129,2
"2583",2018-11-12 16:00:00,7.8,47,111,2
"2584",2018-11-12 17:00:00,10.4,46.9,100,2
"2585",2018-11-12 18:00:00,12.3,46.4,98,2
"2586",2018-11-12 19:00:00,14.1,46.2,90,3
"2587",2018-11-12 20:00:00,14.3,46.7,89,2
"2588",2018-11-12 21:00:00,12.7,46.7,77,3
"2589",2018-11-12 22:00:00,13,46.7,74,4
"2590",2018-11-12 23:00:00,15.9,45.3,64,4
"2591",2018-11-13 00:00:00,13.4,45,28,3
"2592",2018-11-13 01:00:00,11.2,44.9,19,13
"2593",2018-11-13 02:00:00,8.3,45.4,NA,NA
"2594",2018-11-13 03:00:00,8.7,45.9,65,7
"2595",2018-11-13 04:00:00,8.8,46.7,60,3
"2596",2018-11-13 05:00:00,5.5,47.9,21,4
"2597",2018-11-13 06:00:00,2.5,48.8,61,5
"2598",2018-11-13 07:00:00,2.8,50.6,113,6
"2599",2018-11-13 08:00:00,7.1,53,355,7
"2600",2018-11-13 09:00:00,4.5,52.4,NA,NA
"2601",2018-11-13 10:00:00,4.5,48.4,26,7
"2602",2018-11-13 11:00:00,1.1,47.1,35,6
"2603",2018-11-13 12:00:00,4.8,46.2,NA,NA
"2604",2018-11-13 13:00:00,1.9,47.2,NA,NA
"2605",2018-11-13 14:00:00,-0.9,47.7,NA,NA
"2606",2018-11-13 15:00:00,0.5,48.2,NA,NA
"2607",2018-11-13 16:00:00,4.1,46.9,NA,NA
"2608",2018-11-13 17:00:00,2.6,45.5,46,7
"2609",2018-11-13 18:00:00,1.4,45.1,44,7
"2610",2018-11-13 19:00:00,3.8,44.6,44,10
"2611",2018-11-13 20:00:00,9.4,44.5,56,11
"2612",2018-11-13 21:00:00,10.1,44.2,59,14
"2613",2018-11-13 22:00:00,9.2,43.7,58,14
"2614",2018-11-13 23:00:00,7.5,43.1,60,17
"2615",2018-11-14 00:00:00,3.8,42.1,40,14
"2616",2018-11-14 01:00:00,2.5,40.8,343,16
"2617",2018-11-14 02:00:00,0.9,39.5,346,12
"2618",2018-11-14 03:00:00,-0.7,38.2,4,7
"2619",2018-11-14 04:00:00,-0.9,37.5,320,6
"2620",2018-11-14 05:00:00,0.5,37.2,323,8
"2621",2018-11-14 06:00:00,2.2,37,317,9
"2622",2018-11-14 07:00:00,2.2,36.8,324,10
"2623",2018-11-14 08:00:00,2,36.5,334,14
"2624",2018-11-14 09:00:00,-2.4,36.6,343,13
"2625",2018-11-14 10:00:00,-0.8,37.3,342,10
"2626",2018-11-14 11:00:00,0.6,38.3,11,9
"2627",2018-11-14 12:00:00,-1.3,38.4,11,9
"2628",2018-11-14 13:00:00,-1.5,38.7,5,8
"2629",2018-11-14 14:00:00,1,38.5,15,9
"2630",2018-11-14 15:00:00,0.9,37.4,357,9
"2631",2018-11-14 16:00:00,-1.3,36.5,348,12
"2632",2018-11-14 17:00:00,-1.1,35.9,344,13
"2633",2018-11-14 18:00:00,-1.8,35.4,347,13
"2634",2018-11-14 19:00:00,1.6,34.8,357,14
"2635",2018-11-14 20:00:00,3.5,34,356,14
"2636",2018-11-14 21:00:00,-1,33.3,357,12
"2637",2018-11-14 22:00:00,-0.8,32.8,358,10
"2638",2018-11-14 23:00:00,3.8,32.4,18,7
"2639",2018-11-15 00:00:00,2.4,32,17,7
"2640",2018-11-15 01:00:00,1.6,31.5,8,10
"2641",2018-11-15 02:00:00,-6,31.1,3,12
"2642",2018-11-15 03:00:00,-3.8,30.9,13,12
"2643",2018-11-15 04:00:00,1.2,30.8,65,4
"2644",2018-11-15 05:00:00,-0.6,30.8,102,6
"2645",2018-11-15 06:00:00,0,30.8,60,5
"2646",2018-11-15 07:00:00,-1.9,31.3,10,9
"2647",2018-11-15 08:00:00,2,32.1,22,7
"2648",2018-11-15 09:00:00,0.1,32.9,12,8
"2649",2018-11-15 10:00:00,-0.2,33.8,15,9
"2650",2018-11-15 11:00:00,5.5,34.3,14,10
"2651",2018-11-15 12:00:00,2.6,34.8,26,9
"2652",2018-11-15 13:00:00,2.4,34.5,27,9
"2653",2018-11-15 14:00:00,1.3,31.2,23,10
"2654",2018-11-15 15:00:00,1,31.8,13,10
"2655",2018-11-15 16:00:00,1.2,32.4,148,12
"2656",2018-11-15 17:00:00,0,32.5,324,18
"2657",2018-11-15 18:00:00,-1.3,32.5,332,17
"2658",2018-11-15 19:00:00,4.6,32.6,232,22
"2659",2018-11-15 20:00:00,5.2,33.7,73,15
"2660",2018-11-15 21:00:00,-5.4,35.9,72,13
"2661",2018-11-15 22:00:00,-2.2,37.2,84,12
"2662",2018-11-15 23:00:00,1.3,38.7,102,9
"2663",2018-11-16 00:00:00,0,39.1,53,8
"2664",2018-11-16 01:00:00,1.1,39.5,28,17
"2665",2018-11-16 02:00:00,-0.3,40.2,43,20
"2666",2018-11-16 03:00:00,-2.2,41,66,20
"2667",2018-11-16 04:00:00,-3.4,41.9,74,17
"2668",2018-11-16 05:00:00,-2.3,41.9,106,11
"2669",2018-11-16 06:00:00,-0.3,37.4,2,16
"2670",2018-11-16 07:00:00,1.1,35.4,359,15
"2671",2018-11-16 08:00:00,-1,37,21,12
"2672",2018-11-16 09:00:00,-3.5,38.7,352,8
"2673",2018-11-16 10:00:00,2.9,40.5,329,14
"2674",2018-11-16 11:00:00,0,42,33,11
"2675",2018-11-16 12:00:00,2.2,43.1,48,11
"2676",2018-11-16 13:00:00,0.5,44.5,56,10
"2677",2018-11-16 14:00:00,-0.7,44.9,NA,NA
"2678",2018-11-16 15:00:00,2.2,44.3,NA,NA
"2679",2018-11-16 16:00:00,1.4,43,48,6
"2680",2018-11-16 17:00:00,3.3,42.5,15,4
"2681",2018-11-16 18:00:00,4,42,273,12
"2682",2018-11-16 19:00:00,1.9,41.3,279,14
"2683",2018-11-16 20:00:00,1.7,40.7,295,13
"2684",2018-11-16 21:00:00,5.4,40.4,294,14
"2685",2018-11-16 22:00:00,9.7,40,311,13
"2686",2018-11-16 23:00:00,9.3,39.7,324,14
"2687",2018-11-17 00:00:00,10.8,39.8,319,14
"2688",2018-11-17 01:00:00,11.4,39.2,268,4
"2689",2018-11-17 02:00:00,10.4,38.8,308,6
"2690",2018-11-17 03:00:00,7.8,39.4,301,6
"2691",2018-11-17 04:00:00,11.4,39.8,310,11
"2692",2018-11-17 05:00:00,9.1,40.7,296,12
"2693",2018-11-17 06:00:00,8.9,41.1,284,11
"2694",2018-11-17 07:00:00,7.6,41.5,288,9
"2695",2018-11-17 08:00:00,6.1,43,67,17
"2696",2018-11-17 09:00:00,8.9,45.1,55,7
"2697",2018-11-17 10:00:00,6.1,46.1,43,7
"2698",2018-11-17 11:00:00,NA,NA,32,7
"2699",2018-11-17 12:00:00,3.9,46.6,NA,NA
"2700",2018-11-17 13:00:00,3.4,46.7,NA,NA
"2701",2018-11-17 14:00:00,2.4,47.2,NA,NA
"2702",2018-11-17 15:00:00,2.1,46.8,NA,NA
"2703",2018-11-17 16:00:00,1,46.2,NA,NA
"2704",2018-11-17 17:00:00,2.2,45.7,NA,NA
"2705",2018-11-17 18:00:00,5.1,45.6,NA,NA
"2706",2018-11-17 19:00:00,5.6,45.5,NA,NA
"2707",2018-11-17 20:00:00,6.5,45.4,NA,NA
"2708",2018-11-17 21:00:00,3.9,44.9,NA,NA
"2709",2018-11-17 22:00:00,1,43.9,NA,NA
"2710",2018-11-17 23:00:00,1.6,43.8,NA,NA
"2711",2018-11-18 00:00:00,0.7,43.2,NA,NA
"2712",2018-11-18 01:00:00,0.5,42.4,66,21
"2713",2018-11-18 02:00:00,3.6,41.4,192,11
"2714",2018-11-18 03:00:00,1.7,40.6,267,12
"2715",2018-11-18 04:00:00,1.5,40.2,345,14
"2716",2018-11-18 05:00:00,-0.7,40,344,12
"2717",2018-11-18 06:00:00,1.7,39.7,322,13
"2718",2018-11-18 07:00:00,0.5,39.9,349,12
"2719",2018-11-18 08:00:00,1,40.2,288,9
"2720",2018-11-18 09:00:00,-0.1,40.7,147,8
"2721",2018-11-18 10:00:00,1,41.3,145,6
"2722",2018-11-18 11:00:00,-1.4,41.9,41,7
"2723",2018-11-18 12:00:00,-0.7,42.5,72,17
"2724",2018-11-18 13:00:00,3,43.2,76,18
"2725",2018-11-18 14:00:00,3.2,43,76,17
"2726",2018-11-18 15:00:00,3.4,43.1,NA,NA
"2727",2018-11-18 16:00:00,4.2,42.9,NA,NA
"2728",2018-11-18 17:00:00,2.8,42.8,75,12
"2729",2018-11-18 18:00:00,2.5,42.8,74,10
"2730",2018-11-18 19:00:00,3.1,43.1,72,6
"2731",2018-11-18 20:00:00,4.3,43.3,85,3
"2732",2018-11-18 21:00:00,4.5,42.9,84,6
"2733",2018-11-18 22:00:00,5.4,42.6,69,11
"2734",2018-11-18 23:00:00,7.5,42,73,26
"2735",2018-11-19 00:00:00,9.1,41.7,66,15
"2736",2018-11-19 01:00:00,14.1,41.2,63,15
"2737",2018-11-19 02:00:00,11.4,40.6,4,5
"2738",2018-11-19 03:00:00,13.2,39.6,341,8
"2739",2018-11-19 04:00:00,11,42.8,64,5
"2740",2018-11-19 05:00:00,13,43.3,59,3
"2741",2018-11-19 06:00:00,10.8,45.6,NA,NA
"2742",2018-11-19 07:00:00,9.7,45.9,NA,NA
"2743",2018-11-19 08:00:00,11.3,46.5,NA,NA
"2744",2018-11-19 09:00:00,15.4,46,NA,NA
"2745",2018-11-19 10:00:00,19.3,47.6,NA,NA
"2746",2018-11-19 11:00:00,33.2,48.1,NA,NA
"2747",2018-11-19 12:00:00,27.9,49.3,NA,NA
"2748",2018-11-19 13:00:00,24.8,50.8,66,8
"2749",2018-11-19 14:00:00,18.2,50.2,69,8
"2750",2018-11-19 15:00:00,17.9,49.4,71,8
"2751",2018-11-19 16:00:00,17.9,48.8,73,8
"2752",2018-11-19 17:00:00,18.8,48.5,75,9
"2753",2018-11-19 18:00:00,23.2,48.7,76,8
"2754",2018-11-19 19:00:00,17,48.3,NA,NA
"2755",2018-11-19 20:00:00,17.3,48,77,8
"2756",2018-11-19 21:00:00,16,47.6,74,8
"2757",2018-11-19 22:00:00,17.2,46.8,73,7
"2758",2018-11-19 23:00:00,18.6,46.3,71,6
"2759",2018-11-20 00:00:00,18.7,45.8,70,6
"2760",2018-11-20 01:00:00,18.5,45.7,69,5
"2761",2018-11-20 02:00:00,15.6,45.6,67,4
"2762",2018-11-20 03:00:00,13.4,45.8,69,5
"2763",2018-11-20 04:00:00,12.8,45.9,71,6
"2764",2018-11-20 05:00:00,11.9,45.8,69,6
"2765",2018-11-20 06:00:00,13.5,45.2,74,4
"2766",2018-11-20 07:00:00,13.7,44.1,39,2
"2767",2018-11-20 08:00:00,9.4,44,78,2
"2768",2018-11-20 09:00:00,NA,NA,139,6
"2769",2018-11-20 10:00:00,15.4,42.1,61,16
"2770",2018-11-20 11:00:00,16.8,43.4,NA,NA
"2771",2018-11-20 12:00:00,16.2,44.6,NA,NA
"2772",2018-11-20 13:00:00,7.6,45.9,NA,NA
"2773",2018-11-20 14:00:00,4.3,45.3,NA,NA
"2774",2018-11-20 15:00:00,2.6,45.8,41,6
"2775",2018-11-20 16:00:00,0,45.7,37,5
"2776",2018-11-20 17:00:00,4.1,45.1,47,9
"2777",2018-11-20 18:00:00,3.1,44.5,60,11
"2778",2018-11-20 19:00:00,2.8,44.6,56,11
"2779",2018-11-20 20:00:00,2,43.8,63,17
"2780",2018-11-20 21:00:00,3.6,42.9,61,15
"2781",2018-11-20 22:00:00,3.8,41.5,263,9
"2782",2018-11-20 23:00:00,1.1,40.3,328,11
"2783",2018-11-21 00:00:00,1.6,39.3,351,11
"2784",2018-11-21 01:00:00,1,38.6,358,2
"2785",2018-11-21 02:00:00,1.4,38.2,7,2
"2786",2018-11-21 03:00:00,0.5,37.9,8,2
"2787",2018-11-21 04:00:00,1.8,38.2,283,1
"2788",2018-11-21 05:00:00,2.5,37.7,252,4
"2789",2018-11-21 06:00:00,1.3,37.3,264,11
"2790",2018-11-21 07:00:00,3.7,37.6,263,11
"2791",2018-11-21 08:00:00,7.9,38.4,273,4
"2792",2018-11-21 09:00:00,5.7,39.1,276,5
"2793",2018-11-21 10:00:00,5.8,40.3,296,12
"2794",2018-11-21 11:00:00,7.3,41.9,275,15
"2795",2018-11-21 12:00:00,0,42.8,274,9
"2796",2018-11-21 13:00:00,2.2,43.8,50,8
"2797",2018-11-21 14:00:00,10,43.3,2,4
"2798",2018-11-21 15:00:00,10.1,43.4,17,5
"2799",2018-11-21 16:00:00,9.6,43.4,53,9
"2800",2018-11-21 17:00:00,5.8,42.4,280,12
"2801",2018-11-21 18:00:00,6.2,39.7,303,12
"2802",2018-11-21 19:00:00,7.2,37.2,347,8
"2803",2018-11-21 20:00:00,5.7,35.2,348,17
"2804",2018-11-21 21:00:00,4.1,33.2,349,19
"2805",2018-11-21 22:00:00,0.7,29.5,356,15
"2806",2018-11-21 23:00:00,0.2,27.6,350,10
"2807",2018-11-22 00:00:00,-1.5,26.4,347,10
"2808",2018-11-22 01:00:00,1.4,25.3,335,12
"2809",2018-11-22 02:00:00,-0.2,23.9,340,16
"2810",2018-11-22 03:00:00,-1.3,22.9,339,15
"2811",2018-11-22 04:00:00,1.1,22,336,14
"2812",2018-11-22 05:00:00,1.5,21.1,342,12
"2813",2018-11-22 06:00:00,2.6,20.6,343,12
"2814",2018-11-22 07:00:00,2.9,20.2,349,14
"2815",2018-11-22 08:00:00,1.1,20.5,345,13
"2816",2018-11-22 09:00:00,2.4,21.3,335,13
"2817",2018-11-22 10:00:00,2.4,22.6,340,13
"2818",2018-11-22 11:00:00,0.2,23.8,341,14
"2819",2018-11-22 12:00:00,0.1,25,338,12
"2820",2018-11-22 13:00:00,-2.6,26.4,337,11
"2821",2018-11-22 14:00:00,-0.2,27.2,347,10
"2822",2018-11-22 15:00:00,1.4,26.8,345,11
"2823",2018-11-22 16:00:00,2.4,26.4,342,9
"2824",2018-11-22 17:00:00,2.9,25.4,349,11
"2825",2018-11-22 18:00:00,2.5,23.4,347,12
"2826",2018-11-22 19:00:00,1,22,347,12
"2827",2018-11-22 20:00:00,0.1,20.6,346,13
"2828",2018-11-22 21:00:00,2,19.8,350,14
"2829",2018-11-22 22:00:00,0.6,19.1,355,15
"2830",2018-11-22 23:00:00,1.7,18.4,355,18
"2831",2018-11-23 00:00:00,1.5,18,358,18
"2832",2018-11-23 01:00:00,1.9,17.7,356,17
"2833",2018-11-23 02:00:00,1.6,17.7,0,17
"2834",2018-11-23 03:00:00,2.1,17.2,357,18
"2835",2018-11-23 04:00:00,3.6,17,356,18
"2836",2018-11-23 05:00:00,1,16.7,359,18
"2837",2018-11-23 06:00:00,1.2,16.7,359,19
"2838",2018-11-23 07:00:00,-0.1,17.4,0,17
"2839",2018-11-23 08:00:00,1.8,18.9,3,12
"2840",2018-11-23 09:00:00,-0.5,21.4,13,6
"2841",2018-11-23 10:00:00,1.4,25.4,18,3
"2842",2018-11-23 11:00:00,3,30,137,1
"2843",2018-11-23 12:00:00,2.6,30.1,194,6
"2844",2018-11-23 13:00:00,2.4,29.6,203,8
"2845",2018-11-23 14:00:00,3.1,30.4,200,7
"2846",2018-11-23 15:00:00,4.6,30.8,204,7
"2847",2018-11-23 16:00:00,2.7,30.4,196,8
"2848",2018-11-23 17:00:00,5.9,30.4,189,7
"2849",2018-11-23 18:00:00,4.6,30.9,198,5
"2850",2018-11-23 19:00:00,6,31.2,323,5
"2851",2018-11-23 20:00:00,4.7,31.1,252,3
"2852",2018-11-23 21:00:00,8.2,31,182,7
"2853",2018-11-23 22:00:00,6.2,30.9,193,4
"2854",2018-11-23 23:00:00,5.5,31.1,346,9
"2855",2018-11-24 00:00:00,8.1,31.2,345,9
"2856",2018-11-24 01:00:00,4.8,31.3,345,10
"2857",2018-11-24 02:00:00,6.3,31.4,345,8
"2858",2018-11-24 03:00:00,3.6,31.6,334,6
"2859",2018-11-24 04:00:00,5.5,31.6,337,5
"2860",2018-11-24 05:00:00,5.3,31.6,345,6
"2861",2018-11-24 06:00:00,6.9,31.4,2,6
"2862",2018-11-24 07:00:00,15.5,33,352,7
"2863",2018-11-24 08:00:00,12.8,35.5,8,8
"2864",2018-11-24 09:00:00,12.3,38.2,NA,NA
"2865",2018-11-24 10:00:00,7.1,39.2,NA,NA
"2866",2018-11-24 11:00:00,9.4,40.1,74,12
"2867",2018-11-24 12:00:00,9.3,41.6,57,11
"2868",2018-11-24 13:00:00,8,42.5,75,15
"2869",2018-11-24 14:00:00,9.9,43.6,300,2
"2870",2018-11-24 15:00:00,8.9,43.9,313,2
"2871",2018-11-24 16:00:00,7.4,44.5,287,3
"2872",2018-11-24 17:00:00,9.6,45.6,53,2
"2873",2018-11-24 18:00:00,2.5,46,5,1
"2874",2018-11-24 19:00:00,0,47.8,67,4
"2875",2018-11-24 20:00:00,3.2,46.8,352,5
"2876",2018-11-24 21:00:00,2.4,47.8,32,8
"2877",2018-11-24 22:00:00,-0.2,48,83,9
"2878",2018-11-24 23:00:00,2.9,47.7,81,6
"2879",2018-11-25 00:00:00,1,47.8,NA,NA
"2880",2018-11-25 01:00:00,1.7,47.5,28,5
"2881",2018-11-25 02:00:00,2.2,47.3,39,5
"2882",2018-11-25 03:00:00,1.2,48.6,37,5
"2883",2018-11-25 04:00:00,0,46.4,54,5
"2884",2018-11-25 05:00:00,2.5,46.7,38,4
"2885",2018-11-25 06:00:00,1.1,46.7,NA,NA
"2886",2018-11-25 07:00:00,0.7,46.9,NA,NA
"2887",2018-11-25 08:00:00,4.4,47.8,NA,NA
"2888",2018-11-25 09:00:00,3.1,48.8,NA,NA
"2889",2018-11-25 10:00:00,1.3,50.3,NA,NA
"2890",2018-11-25 11:00:00,2.2,52.1,51,9
"2891",2018-11-25 12:00:00,3.2,52.9,50,8
"2892",2018-11-25 13:00:00,5,53.8,46,8
"2893",2018-11-25 14:00:00,7.8,54.2,46,8
"2894",2018-11-25 15:00:00,5.1,54.4,39,8
"2895",2018-11-25 16:00:00,6.6,53.6,56,6
"2896",2018-11-25 17:00:00,7.7,53,65,6
"2897",2018-11-25 18:00:00,9.2,52.6,68,6
"2898",2018-11-25 19:00:00,6.9,52.3,69,6
"2899",2018-11-25 20:00:00,10.9,52.2,70,6
"2900",2018-11-25 21:00:00,11.6,51.9,69,7
"2901",2018-11-25 22:00:00,11.1,50.7,NA,NA
"2902",2018-11-25 23:00:00,11.5,49.3,NA,NA
"2903",2018-11-26 00:00:00,11.2,47.1,NA,NA
"2904",2018-11-26 01:00:00,8.8,46.8,NA,NA
"2905",2018-11-26 02:00:00,8.3,46.4,NA,NA
"2906",2018-11-26 03:00:00,12.4,46.4,79,8
"2907",2018-11-26 04:00:00,14.6,46.4,77,9
"2908",2018-11-26 05:00:00,12.9,47.2,36,9
"2909",2018-11-26 06:00:00,9.2,47.6,85,10
"2910",2018-11-26 07:00:00,9.2,47.7,NA,NA
"2911",2018-11-26 08:00:00,10.8,48.7,NA,NA
"2912",2018-11-26 09:00:00,8.5,50.4,NA,NA
"2913",2018-11-26 10:00:00,8.5,52.1,77,6
"2914",2018-11-26 11:00:00,9.6,52.4,76,7
"2915",2018-11-26 12:00:00,6.2,52.3,76,7
"2916",2018-11-26 13:00:00,4.1,51.9,78,8
"2917",2018-11-26 14:00:00,-2.1,50.9,78,10
"2918",2018-11-26 15:00:00,2.1,49.2,77,10
"2919",2018-11-26 16:00:00,-0.3,49,71,8
"2920",2018-11-26 17:00:00,-0.4,49.2,56,7
"2921",2018-11-26 18:00:00,1.9,49.1,26,8
"2922",2018-11-26 19:00:00,1.1,48.3,72,8
"2923",2018-11-26 20:00:00,-2.5,48.4,71,9
"2924",2018-11-26 21:00:00,1.7,48.5,78,9
"2925",2018-11-26 22:00:00,2.4,47.7,68,7
"2926",2018-11-26 23:00:00,0.5,47.1,64,6
"2927",2018-11-27 00:00:00,1.5,45.8,55,4
"2928",2018-11-27 01:00:00,1.4,43.8,66,4
"2929",2018-11-27 02:00:00,2.1,42.4,58,5
"2930",2018-11-27 03:00:00,1.2,42.3,65,7
"2931",2018-11-27 04:00:00,0.9,42.3,14,9
"2932",2018-11-27 05:00:00,0,41.8,46,10
"2933",2018-11-27 06:00:00,1.9,41.3,286,14
"2934",2018-11-27 07:00:00,-0.1,41.3,286,15
"2935",2018-11-27 08:00:00,2.9,41.6,274,21
"2936",2018-11-27 09:00:00,1.8,42.7,290,9
"2937",2018-11-27 10:00:00,1,43.3,359,16
"2938",2018-11-27 11:00:00,0.9,44,1,13
"2939",2018-11-27 12:00:00,1.5,43.8,0,14
"2940",2018-11-27 13:00:00,0.2,43.2,320,7
"2941",2018-11-27 14:00:00,-2.2,42.7,289,12
"2942",2018-11-27 15:00:00,0.5,42.5,332,7
"2943",2018-11-27 16:00:00,2.5,42.2,322,6
"2944",2018-11-27 17:00:00,2,41.8,285,12
"2945",2018-11-27 18:00:00,1.7,41.4,287,12
"2946",2018-11-27 19:00:00,2.1,40.6,303,13
"2947",2018-11-27 20:00:00,3.1,39.5,293,7
"2948",2018-11-27 21:00:00,1.7,38.9,316,7
"2949",2018-11-27 22:00:00,1.1,38.6,287,4
"2950",2018-11-27 23:00:00,0.9,37.8,311,4
"2951",2018-11-28 00:00:00,3.2,37.1,271,14
"2952",2018-11-28 01:00:00,1.7,37.3,275,11
"2953",2018-11-28 02:00:00,1.4,37.6,2,5
"2954",2018-11-28 03:00:00,1.2,37.6,327,6
"2955",2018-11-28 04:00:00,-0.5,37.2,283,14
"2956",2018-11-28 05:00:00,0.8,37,286,14
"2957",2018-11-28 06:00:00,-1,37.1,284,14
"2958",2018-11-28 07:00:00,-1.6,36.9,295,13
"2959",2018-11-28 08:00:00,1,37.2,282,16
"2960",2018-11-28 09:00:00,2.3,37.7,303,10
"2961",2018-11-28 10:00:00,1.4,38,343,17
"2962",2018-11-28 11:00:00,-0.7,39.1,324,10
"2963",2018-11-28 12:00:00,-1,39.9,331,17
"2964",2018-11-28 13:00:00,-1.1,40.4,333,19
"2965",2018-11-28 14:00:00,0.4,40.6,329,19
"2966",2018-11-28 15:00:00,1.5,41.3,324,14
"2967",2018-11-28 16:00:00,1.8,41.1,320,16
"2968",2018-11-28 17:00:00,-0.1,41,321,13
"2969",2018-11-28 18:00:00,-1.9,41.2,323,13
"2970",2018-11-28 19:00:00,-2,41,324,14
"2971",2018-11-28 20:00:00,0.6,41.1,322,14
"2972",2018-11-28 21:00:00,4.1,41.1,317,14
"2973",2018-11-28 22:00:00,0.9,41.1,317,12
"2974",2018-11-28 23:00:00,-1.3,41,328,13
"2975",2018-11-29 00:00:00,1.5,40.7,328,16
"2976",2018-11-29 01:00:00,1.4,40.7,334,13
"2977",2018-11-29 02:00:00,-0.8,40.7,325,14
"2978",2018-11-29 03:00:00,1.2,40.2,331,18
