Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2019-05-28 01:00 AM,2019,5,28,1,85.2,166,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 02:00 AM,2019,5,28,2,73.6,160,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 03:00 AM,2019,5,28,3,66.8,157,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 04:00 AM,2019,5,28,4,63.4,155,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 05:00 AM,2019,5,28,5,78.2,163,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 06:00 AM,2019,5,28,6,114.1,181,Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 07:00 AM,2019,5,28,7,150.5,201,Very Unhealthy,187,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 08:00 AM,2019,5,28,8,143.3,196,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 09:00 AM,2019,5,28,9,127.6,188,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 10:00 AM,2019,5,28,10,95.8,172,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 11:00 AM,2019,5,28,11,66.9,157,Unhealthy,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 12:00 PM,2019,5,28,12,44.4,123,Unhealthy for Sensitive Groups,22,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 01:00 PM,2019,5,28,13,31.2,91,Moderate,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 02:00 PM,2019,5,28,14,22.6,73,Moderate,14,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 03:00 PM,2019,5,28,15,19.2,66,Moderate,16,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 04:00 PM,2019,5,28,16,21.6,71,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 05:00 PM,2019,5,28,17,23.3,75,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 06:00 PM,2019,5,28,18,24.6,77,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 07:00 PM,2019,5,28,19,23.8,76,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 08:00 PM,2019,5,28,20,27.3,83,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 09:00 PM,2019,5,28,21,35.6,101,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 10:00 PM,2019,5,28,22,48.3,133,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-28 11:00 PM,2019,5,28,23,59.1,153,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 12:00 AM,2019,5,29,0,68,157,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 01:00 AM,2019,5,29,1,71,159,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 02:00 AM,2019,5,29,2,72,160,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 03:00 AM,2019,5,29,3,73,160,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 04:00 AM,2019,5,29,4,81.5,164,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 05:00 AM,2019,5,29,5,101.2,175,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 06:00 AM,2019,5,29,6,112.1,180,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 07:00 AM,2019,5,29,7,103,176,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 08:00 AM,2019,5,29,8,84.5,166,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 09:00 AM,2019,5,29,9,76.2,162,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 10:00 AM,2019,5,29,10,69.2,158,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 11:00 AM,2019,5,29,11,59.5,153,Unhealthy,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 12:00 PM,2019,5,29,12,45.7,126,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 01:00 PM,2019,5,29,13,38.8,109,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 02:00 PM,2019,5,29,14,34.4,98,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 03:00 PM,2019,5,29,15,30.7,90,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 04:00 PM,2019,5,29,16,27.3,83,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 05:00 PM,2019,5,29,17,28.6,86,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 06:00 PM,2019,5,29,18,30.3,89,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 07:00 PM,2019,5,29,19,34.1,97,Moderate,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 08:00 PM,2019,5,29,20,40.5,113,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 09:00 PM,2019,5,29,21,48.7,134,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 10:00 PM,2019,5,29,22,58.8,153,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-29 11:00 PM,2019,5,29,23,69.4,158,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 12:00 AM,2019,5,30,0,75.7,161,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 01:00 AM,2019,5,30,1,148.3,199,Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 02:00 AM,2019,5,30,2,138.7,194,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 03:00 AM,2019,5,30,3,119.3,184,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 04:00 AM,2019,5,30,4,108.6,178,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 05:00 AM,2019,5,30,5,100.8,174,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 06:00 AM,2019,5,30,6,105.9,177,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 07:00 AM,2019,5,30,7,109.9,179,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 08:00 AM,2019,5,30,8,98.9,173,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 09:00 AM,2019,5,30,9,81.4,164,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 10:00 AM,2019,5,30,10,81.5,164,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2019-05-30 11:00 AM,2019,5,30,11,-999,-999,N/A,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2019-05-30 12:00 PM,2019,5,30,12,-999,-999,N/A,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 01:00 PM,2019,5,30,13,59.1,153,Unhealthy,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 02:00 PM,2019,5,30,14,45.2,125,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 03:00 PM,2019,5,30,15,35.6,101,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 04:00 PM,2019,5,30,16,29.6,88,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 05:00 PM,2019,5,30,17,27.3,83,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 06:00 PM,2019,5,30,18,28.1,85,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 07:00 PM,2019,5,30,19,30.5,90,Moderate,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 08:00 PM,2019,5,30,20,38.2,108,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 09:00 PM,2019,5,30,21,45.1,125,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 10:00 PM,2019,5,30,22,55,149,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-30 11:00 PM,2019,5,30,23,67.5,157,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 12:00 AM,2019,5,31,0,81.2,164,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 01:00 AM,2019,5,31,1,84.6,166,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 02:00 AM,2019,5,31,2,74.3,161,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 03:00 AM,2019,5,31,3,69.1,158,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 04:00 AM,2019,5,31,4,68,157,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 05:00 AM,2019,5,31,5,69,158,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 06:00 AM,2019,5,31,6,66,156,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 07:00 AM,2019,5,31,7,66.5,157,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 08:00 AM,2019,5,31,8,71.8,159,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 09:00 AM,2019,5,31,9,76.4,162,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 10:00 AM,2019,5,31,10,81,164,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 11:00 AM,2019,5,31,11,80,164,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 12:00 PM,2019,5,31,12,80.2,164,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 01:00 PM,2019,5,31,13,75.8,161,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 02:00 PM,2019,5,31,14,69.8,158,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 03:00 PM,2019,5,31,15,68.9,158,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 04:00 PM,2019,5,31,16,55.3,150,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 05:00 PM,2019,5,31,17,46.1,127,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 06:00 PM,2019,5,31,18,47.5,131,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 07:00 PM,2019,5,31,19,56.2,151,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 08:00 PM,2019,5,31,20,57.1,152,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 09:00 PM,2019,5,31,21,71,159,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 10:00 PM,2019,5,31,22,72,160,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-05-31 11:00 PM,2019,5,31,23,74,161,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 12:00 AM,2019,6,1,0,81,164,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 01:00 AM,2019,6,1,1,84,166,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 02:00 AM,2019,6,1,2,90,169,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 03:00 AM,2019,6,1,3,89.5,169,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 04:00 AM,2019,6,1,4,75.7,161,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 05:00 AM,2019,6,1,5,69.6,158,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 06:00 AM,2019,6,1,6,68.4,158,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 07:00 AM,2019,6,1,7,69,158,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 08:00 AM,2019,6,1,8,74,161,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 09:00 AM,2019,6,1,9,95.3,172,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 10:00 AM,2019,6,1,10,105.1,177,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 11:00 AM,2019,6,1,11,103.6,176,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 12:00 PM,2019,6,1,12,97.1,172,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 01:00 PM,2019,6,1,13,89.9,169,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 02:00 PM,2019,6,1,14,84.2,166,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 03:00 PM,2019,6,1,15,82.7,165,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 04:00 PM,2019,6,1,16,78.7,163,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 05:00 PM,2019,6,1,17,78.3,163,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 06:00 PM,2019,6,1,18,79.4,163,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 07:00 PM,2019,6,1,19,76.1,162,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 08:00 PM,2019,6,1,20,73.5,160,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 09:00 PM,2019,6,1,21,74.9,161,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 10:00 PM,2019,6,1,22,76.5,162,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-01 11:00 PM,2019,6,1,23,76.4,162,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 12:00 AM,2019,6,2,0,79.1,163,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 01:00 AM,2019,6,2,1,77.9,163,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 02:00 AM,2019,6,2,2,74.8,161,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 03:00 AM,2019,6,2,3,69.5,158,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 04:00 AM,2019,6,2,4,64.5,156,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 05:00 AM,2019,6,2,5,60.5,154,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 06:00 AM,2019,6,2,6,58.7,153,Unhealthy,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 07:00 AM,2019,6,2,7,58.4,152,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 08:00 AM,2019,6,2,8,59.4,153,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 09:00 AM,2019,6,2,9,63,155,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 10:00 AM,2019,6,2,10,63,155,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 11:00 AM,2019,6,2,11,63.7,155,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 12:00 PM,2019,6,2,12,62.9,155,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 01:00 PM,2019,6,2,13,61.3,154,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 02:00 PM,2019,6,2,14,60.5,154,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 03:00 PM,2019,6,2,15,58.2,152,Unhealthy,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 04:00 PM,2019,6,2,16,57.9,152,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 05:00 PM,2019,6,2,17,58.2,152,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 06:00 PM,2019,6,2,18,59.7,153,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 07:00 PM,2019,6,2,19,62.4,155,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 08:00 PM,2019,6,2,20,68.2,158,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 09:00 PM,2019,6,2,21,69.8,158,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 10:00 PM,2019,6,2,22,70.9,159,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-02 11:00 PM,2019,6,2,23,72.6,160,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 12:00 AM,2019,6,3,0,70.4,159,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 01:00 AM,2019,6,3,1,67.9,157,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 02:00 AM,2019,6,3,2,63.3,155,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 03:00 AM,2019,6,3,3,64.4,156,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 04:00 AM,2019,6,3,4,64.9,156,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 05:00 AM,2019,6,3,5,65.3,156,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 06:00 AM,2019,6,3,6,114.1,181,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 07:00 AM,2019,6,3,7,92,170,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 08:00 AM,2019,6,3,8,85.5,166,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 09:00 AM,2019,6,3,9,76.7,162,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 10:00 AM,2019,6,3,10,73.8,160,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 11:00 AM,2019,6,3,11,67.9,157,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 12:00 PM,2019,6,3,12,60.9,154,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 01:00 PM,2019,6,3,13,56.9,152,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 02:00 PM,2019,6,3,14,52.4,143,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 03:00 PM,2019,6,3,15,48.2,132,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 04:00 PM,2019,6,3,16,46.1,127,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 05:00 PM,2019,6,3,17,42.5,118,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 06:00 PM,2019,6,3,18,44.7,124,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 07:00 PM,2019,6,3,19,44.3,123,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 08:00 PM,2019,6,3,20,42,117,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 09:00 PM,2019,6,3,21,44.2,122,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 10:00 PM,2019,6,3,22,39.6,111,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-03 11:00 PM,2019,6,3,23,40.5,113,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 12:00 AM,2019,6,4,0,40.3,113,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 01:00 AM,2019,6,4,1,39.5,111,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 02:00 AM,2019,6,4,2,39.7,111,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 03:00 AM,2019,6,4,3,38.9,109,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 04:00 AM,2019,6,4,4,39.7,111,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 05:00 AM,2019,6,4,5,44,122,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 06:00 AM,2019,6,4,6,42.9,119,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 07:00 AM,2019,6,4,7,41.5,116,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 08:00 AM,2019,6,4,8,41,115,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 09:00 AM,2019,6,4,9,42.4,118,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 10:00 AM,2019,6,4,10,43.9,122,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 11:00 AM,2019,6,4,11,45.4,125,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 12:00 PM,2019,6,4,12,43.5,121,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 01:00 PM,2019,6,4,13,43.7,121,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 02:00 PM,2019,6,4,14,44.4,123,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 03:00 PM,2019,6,4,15,52.7,143,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 04:00 PM,2019,6,4,16,52.4,143,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 05:00 PM,2019,6,4,17,48.6,133,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 06:00 PM,2019,6,4,18,46.4,128,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 07:00 PM,2019,6,4,19,47,129,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 08:00 PM,2019,6,4,20,54.2,147,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 09:00 PM,2019,6,4,21,66.9,157,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 10:00 PM,2019,6,4,22,132.4,191,Unhealthy,198,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-06-04 11:00 PM,2019,6,4,23,92.2,170,Unhealthy,52,UG/M3,1 Hr,Valid
